1204,1512,6.0
1512,1204,6.0
1228,1518,13.0
1518,1228,13.0
387,1332,16.0
1332,387,16.0
276,923,10.0
923,276,10.0
4,790,20.0
790,4,20.0
1216,1518,6.0
1518,1216,6.0
279,753,8.0
753,279,8.0
372,544,52.0
544,372,52.0
327,544,34.0
544,327,34.0
333,622,16.0
622,333,16.0
3,407,29.0
407,3,29.0
28,147,57.0
147,28,57.0
46,504,12.0
504,46,12.0
267,621,53.0
621,267,53.0
605,753,15.0
753,605,15.0
222,267,13.0
267,222,13.0
621,786,23.0
786,621,23.0
615,977,33.0
977,615,33.0
894,939,29.0
939,894,29.0
122,871,8.0
871,122,8.0
214,258,26.0
258,214,26.0
4,491,7.0
491,4,7.0
429,544,32.0
544,429,32.0
453,545,10.0
545,453,10.0
170,939,38.0
939,170,38.0
124,486,7.0
486,124,7.0
267,923,18.0
923,267,18.0
254,267,36.0
267,254,36.0
14,254,29.0
254,14,29.0
797,1423,20.0
1423,797,20.0
674,984,7.0
984,674,7.0
181,335,9.0
335,181,9.0
185,938,8.0
938,185,8.0
443,857,7.0
857,443,7.0
241,325,13.0
325,241,13.0
209,941,52.0
941,209,52.0
258,744,7.0
744,258,7.0
258,356,6.0
356,258,6.0
185,390,6.0
390,185,6.0
267,786,19.0
786,267,19.0
254,276,52.0
276,254,52.0
117,939,42.0
939,117,42.0
443,984,6.0
984,443,6.0
258,276,10.0
276,258,10.0
268,612,8.0
612,268,8.0
285,1423,10.0
1423,285,10.0
38,577,9.0
577,38,9.0
471,681,17.0
681,471,17.0
254,258,52.0
258,254,52.0
47,325,36.0
325,47,36.0
32,241,32.0
241,32,32.0
72,991,25.0
991,72,25.0
89,210,45.0
210,89,45.0
72,857,14.0
857,72,14.0
85,603,24.0
603,85,24.0
256,390,6.0
390,256,6.0
185,269,30.0
269,185,30.0
353,407,31.0
407,353,31.0
32,440,32.0
440,32,32.0
258,382,23.0
382,258,23.0
103,605,6.0
605,103,6.0
441,544,16.0
544,441,16.0
443,615,7.0
615,443,7.0
176,256,55.0
256,176,55.0
151,387,8.0
387,151,8.0
487,587,32.0
587,487,32.0
268,339,43.0
339,268,43.0
407,504,23.0
504,407,23.0
1201,1828,30.0
1828,1201,30.0
257,884,10.0
884,257,10.0
106,939,12.0
939,106,12.0
1204,1894,30.0
1894,1204,30.0
116,181,25.0
181,116,25.0
132,272,50.0
272,132,50.0
267,335,39.0
335,267,39.0
353,429,14.0
429,353,14.0
27,884,8.0
884,27,8.0
61,884,7.0
884,61,7.0
295,353,43.0
353,295,43.0
1204,1519,6.0
1519,1204,6.0
1423,1594,48.0
1594,1423,48.0
132,171,36.0
171,132,36.0
147,295,8.0
295,147,8.0
27,327,12.0
327,27,12.0
28,160,6.0
160,28,6.0
61,372,6.0
372,61,6.0
61,720,29.0
720,61,29.0
353,763,33.0
763,353,33.0
268,353,44.0
353,268,44.0
14,744,6.0
744,14,6.0
160,353,12.0
353,160,12.0
147,160,23.0
160,147,23.0
257,504,18.0
504,257,18.0
147,327,11.0
327,147,11.0
477,720,8.0
720,477,8.0
14,786,11.0
786,14,11.0
1216,1594,14.0
1594,1216,14.0
267,343,6.0
343,267,6.0
504,884,25.0
884,504,25.0
325,424,18.0
424,325,18.0
958,1423,24.0
1423,958,24.0
1,196,38.0
196,1,38.0
190,267,17.0
267,190,17.0
605,798,6.0
798,605,6.0
79,674,35.0
674,79,35.0
125,1332,9.0
1332,125,9.0
640,642,25.0
642,640,25.0
196,494,12.0
494,196,12.0
440,1423,13.0
1423,440,13.0
243,642,8.0
642,243,8.0
391,520,48.0
520,391,48.0
428,637,6.0
637,428,6.0
1216,1359,18.0
1359,1216,18.0
220,243,48.0
243,220,48.0
151,640,12.0
640,151,12.0
9,488,36.0
488,9,36.0
248,440,12.0
440,248,12.0
1518,1594,18.0
1594,1518,18.0
220,642,45.0
642,220,45.0
106,170,22.0
170,106,22.0
268,544,18.0
544,268,18.0
177,428,10.0
428,177,10.0
177,498,10.0
498,177,10.0
177,809,33.0
809,177,33.0
1216,1228,9.0
1228,1216,9.0
428,991,7.0
991,428,7.0
1228,1512,7.0
1512,1228,7.0
32,797,10.0
797,32,10.0
1228,1805,6.0
1805,1228,6.0
429,720,42.0
720,429,42.0
1228,1332,26.0
1332,1228,26.0
364,494,15.0
494,364,15.0
124,725,24.0
725,124,24.0
9,311,47.0
311,9,47.0
655,694,20.0
694,655,20.0
487,991,20.0
991,487,20.0
725,991,12.0
991,725,12.0
653,939,34.0
939,653,34.0
151,156,17.0
156,151,17.0
92,413,7.0
413,92,7.0
177,991,17.0
991,177,17.0
21,92,17.0
92,21,17.0
438,513,33.0
513,438,33.0
55,117,26.0
117,55,26.0
55,106,28.0
106,55,28.0
117,252,59.0
252,117,59.0
866,1232,6.0
1232,866,6.0
290,605,32.0
605,290,32.0
290,376,17.0
376,290,17.0
642,869,13.0
869,642,13.0
55,364,8.0
364,55,8.0
71,845,24.0
845,71,24.0
252,494,28.0
494,252,28.0
156,640,53.0
640,156,53.0
866,1401,6.0
1401,866,6.0
866,1320,6.0
1320,866,6.0
510,513,18.0
513,510,18.0
290,1238,8.0
1238,290,8.0
1401,1512,13.0
1512,1401,13.0
674,991,13.0
991,674,13.0
115,621,6.0
621,115,6.0
1214,1512,56.0
1512,1214,56.0
1,170,8.0
170,1,8.0
63,778,6.0
778,63,6.0
21,771,8.0
771,21,8.0
54,1260,40.0
1260,54,40.0
771,791,28.0
791,771,28.0
1543,1784,29.0
1784,1543,29.0
279,1260,10.0
1260,279,10.0
498,674,9.0
674,498,9.0
54,1784,13.0
1784,54,13.0
480,791,23.0
791,480,23.0
1228,1295,33.0
1295,1228,33.0
376,466,12.0
466,376,12.0
252,778,11.0
778,252,11.0
55,778,10.0
778,55,10.0
171,407,20.0
407,171,20.0
54,1543,7.0
1543,54,7.0
117,778,10.0
778,117,10.0
177,725,18.0
725,177,18.0
1401,1805,30.0
1805,1401,30.0
15,21,28.0
21,15,28.0
454,866,12.0
866,454,12.0
640,874,38.0
874,640,38.0
15,480,18.0
480,15,18.0
54,753,56.0
753,54,56.0
20,655,59.0
655,20,59.0
20,638,10.0
638,20,10.0
400,809,9.0
809,400,9.0
156,454,10.0
454,156,10.0
54,642,33.0
642,54,33.0
1412,1805,15.0
1805,1412,15.0
171,327,24.0
327,171,24.0
15,413,51.0
413,15,51.0
106,494,16.0
494,106,16.0
605,1218,34.0
1218,605,34.0
475,527,6.0
527,475,6.0
252,871,46.0
871,252,46.0
480,496,9.0
496,480,9.0
325,921,11.0
921,325,11.0
4,622,18.0
622,4,18.0
290,497,16.0
497,290,16.0
156,502,12.0
502,156,12.0
674,954,16.0
954,674,16.0
1295,1359,21.0
1359,1295,21.0
605,1067,41.0
1067,605,41.0
1237,1805,13.0
1805,1237,13.0
151,502,9.0
502,151,9.0
290,841,22.0
841,290,22.0
290,466,27.0
466,290,27.0
72,627,15.0
627,72,15.0
627,674,7.0
674,627,7.0
117,202,7.0
202,117,7.0
117,205,60.0
205,117,60.0
502,866,21.0
866,502,21.0
177,954,36.0
954,177,36.0
502,640,9.0
640,502,9.0
496,791,20.0
791,496,20.0
177,627,6.0
627,177,6.0
55,494,9.0
494,55,9.0
290,484,7.0
484,290,7.0
322,917,29.0
917,322,29.0
72,177,15.0
177,72,15.0
364,447,6.0
447,364,6.0
120,492,17.0
492,120,17.0
179,275,12.0
275,179,12.0
90,440,13.0
440,90,13.0
201,642,28.0
642,201,28.0
1320,1383,19.0
1383,1320,19.0
21,194,21.0
194,21,21.0
106,205,29.0
205,106,29.0
252,272,36.0
272,252,36.0
325,797,30.0
797,325,30.0
103,1401,13.0
1401,103,13.0
151,201,7.0
201,151,7.0
502,582,20.0
582,502,20.0
428,627,7.0
627,428,7.0
424,622,10.0
622,424,10.0
954,991,11.0
991,954,11.0
1216,1295,40.0
1295,1216,40.0
1212,1805,18.0
1805,1212,18.0
160,327,19.0
327,160,19.0
454,502,7.0
502,454,7.0
424,977,9.0
977,424,9.0
1212,1218,6.0
1218,1212,6.0
1212,1237,24.0
1237,1212,24.0
387,438,45.0
438,387,45.0
658,691,8.0
691,658,8.0
487,871,7.0
871,487,7.0
866,1332,9.0
1332,866,9.0
441,720,22.0
720,441,22.0
272,487,58.0
487,272,58.0
339,504,10.0
504,339,10.0
353,544,20.0
544,353,20.0
46,339,7.0
339,46,7.0
27,372,42.0
372,27,42.0
27,147,7.0
147,27,7.0
28,720,34.0
720,28,34.0
797,1218,6.0
1218,797,6.0
41,869,17.0
869,41,17.0
327,720,7.0
720,327,7.0
504,720,8.0
720,504,8.0
160,257,6.0
257,160,6.0
226,257,7.0
257,226,7.0
3,372,7.0
372,3,7.0
531,691,11.0
691,531,11.0
1212,1423,17.0
1423,1212,17.0
1345,1423,28.0
1423,1345,28.0
1423,1805,6.0
1805,1423,6.0
226,407,11.0
407,226,11.0
1214,1423,22.0
1423,1214,22.0
954,984,14.0
984,954,14.0
72,407,28.0
407,72,28.0
160,884,11.0
884,160,11.0
272,327,35.0
327,272,35.0
171,429,31.0
429,171,31.0
72,147,20.0
147,72,20.0
87,388,6.0
388,87,6.0
194,413,28.0
413,194,28.0
1295,1518,40.0
1518,1295,40.0
290,655,11.0
655,290,11.0
254,390,14.0
390,254,14.0
325,420,8.0
420,325,8.0
214,843,9.0
843,214,9.0
38,245,14.0
245,38,14.0
47,960,7.0
960,47,7.0
1345,1412,7.0
1412,1345,7.0
28,653,50.0
653,28,50.0
213,275,6.0
275,213,6.0
272,544,22.0
544,272,22.0
125,797,47.0
797,125,47.0
388,603,7.0
603,388,7.0
38,753,8.0
753,38,8.0
134,388,31.0
388,134,31.0
356,548,57.0
548,356,57.0
279,974,6.0
974,279,6.0
465,927,18.0
927,465,18.0
854,927,31.0
927,854,31.0
176,843,8.0
843,176,8.0
854,886,6.0
886,854,6.0
893,909,17.0
909,893,17.0
615,909,14.0
909,615,14.0
41,624,9.0
624,41,9.0
615,893,40.0
893,615,40.0
622,893,18.0
893,622,18.0
55,205,8.0
205,55,8.0
564,977,6.0
977,564,6.0
376,484,7.0
484,376,7.0
798,893,6.0
893,798,6.0
115,843,14.0
843,115,14.0
202,440,8.0
440,202,8.0
190,843,11.0
843,190,11.0
106,364,13.0
364,106,13.0
428,809,8.0
809,428,8.0
642,753,13.0
753,642,13.0
753,866,54.0
866,753,54.0
28,353,13.0
353,28,13.0
111,854,25.0
854,111,25.0
642,1332,10.0
1332,642,10.0
642,687,8.0
687,642,8.0
634,866,20.0
866,634,20.0
151,1332,6.0
1332,151,6.0
687,1332,6.0
1332,687,6.0
376,841,19.0
841,376,19.0
209,267,13.0
267,209,13.0
124,927,21.0
927,124,21.0
487,854,6.0
854,487,6.0
257,353,19.0
353,257,19.0
407,954,40.0
954,407,40.0
147,954,22.0
954,147,22.0
400,984,13.0
984,400,13.0
945,984,21.0
984,945,21.0
181,343,9.0
343,181,9.0
85,181,8.0
181,85,8.0
117,268,15.0
268,117,15.0
145,428,58.0
428,145,58.0
131,241,7.0
241,131,7.0
254,335,52.0
335,254,52.0
634,642,45.0
642,634,45.0
58,131,41.0
131,58,41.0
277,908,6.0
908,277,6.0
497,642,8.0
642,497,8.0
484,642,12.0
642,484,12.0
694,866,25.0
866,694,25.0
131,450,10.0
450,131,10.0
85,765,9.0
765,85,9.0
38,1332,20.0
1332,38,20.0
124,272,8.0
272,124,8.0
124,327,18.0
327,124,18.0
124,372,11.0
372,124,11.0
38,642,28.0
642,38,28.0
38,151,25.0
151,38,25.0
798,917,8.0
917,798,8.0
38,687,10.0
687,38,10.0
1342,1805,42.0
1805,1342,42.0
254,836,23.0
836,254,23.0
20,841,33.0
841,20,33.0
46,353,20.0
353,46,20.0
85,335,9.0
335,85,9.0
258,836,19.0
836,258,19.0
269,836,9.0
836,269,9.0
28,400,33.0
400,28,33.0
28,945,19.0
945,28,19.0
1512,1594,20.0
1594,1512,20.0
92,211,29.0
211,92,29.0
92,242,38.0
242,92,38.0
116,765,7.0
765,116,7.0
1342,1519,9.0
1519,1342,9.0
71,211,27.0
211,71,27.0
220,634,10.0
634,220,10.0
1512,1828,9.0
1828,1512,9.0
400,954,18.0
954,400,18.0
85,116,7.0
116,85,7.0
220,866,31.0
866,220,31.0
1359,1784,18.0
1784,1359,18.0
71,242,16.0
242,71,16.0
1320,1784,12.0
1784,1320,12.0
39,196,43.0
196,39,43.0
213,843,9.0
843,213,9.0
491,615,32.0
615,491,32.0
275,346,35.0
346,275,35.0
634,753,7.0
753,634,7.0
407,945,30.0
945,407,30.0
39,720,16.0
720,39,16.0
210,845,40.0
845,210,40.0
92,706,11.0
706,92,11.0
1232,1894,50.0
1894,1232,50.0
85,605,14.0
605,85,14.0
1423,1784,53.0
1784,1423,53.0
92,488,7.0
488,92,7.0
267,356,36.0
356,267,36.0
160,886,22.0
886,160,22.0
605,687,55.0
687,605,55.0
702,841,9.0
841,702,9.0
210,211,12.0
211,210,12.0
210,242,15.0
242,210,15.0
605,642,27.0
642,605,27.0
267,744,15.0
744,267,15.0
1412,1784,10.0
1784,1412,10.0
778,779,8.0
779,778,8.0
1512,1894,12.0
1894,1512,12.0
92,448,31.0
448,92,31.0
71,448,24.0
448,71,24.0
236,702,8.0
702,236,8.0
564,866,7.0
866,564,7.0
125,893,13.0
893,125,13.0
38,605,16.0
605,38,16.0
236,290,8.0
290,236,8.0
254,765,25.0
765,254,25.0
61,886,31.0
886,61,31.0
101,778,7.0
778,101,7.0
765,836,13.0
836,765,13.0
258,335,12.0
335,258,12.0
63,101,11.0
101,63,11.0
101,106,23.0
106,101,23.0
743,826,13.0
826,743,13.0
258,765,8.0
765,258,8.0
778,939,20.0
939,778,20.0
488,826,36.0
826,488,36.0
376,387,30.0
387,376,30.0
15,120,8.0
120,15,8.0
101,179,8.0
179,101,8.0
267,765,31.0
765,267,31.0
79,448,27.0
448,79,27.0
220,605,20.0
605,220,20.0
101,346,22.0
346,101,22.0
119,649,28.0
649,119,28.0
376,702,6.0
702,376,6.0
211,448,12.0
448,211,12.0
248,977,6.0
977,248,6.0
335,836,8.0
836,335,8.0
14,356,15.0
356,14,15.0
92,322,10.0
322,92,10.0
106,372,7.0
372,106,7.0
276,744,13.0
744,276,13.0
242,492,6.0
492,242,6.0
1332,1518,7.0
1518,1332,7.0
14,267,10.0
267,14,10.0
1067,1212,8.0
1212,1067,8.0
92,743,6.0
743,92,6.0
1214,1216,37.0
1216,1214,37.0
232,448,9.0
448,232,9.0
15,322,14.0
322,15,14.0
45,706,10.0
706,45,10.0
101,196,27.0
196,101,27.0
285,826,8.0
826,285,8.0
1342,1383,10.0
1383,1342,10.0
1359,1401,35.0
1401,1359,35.0
58,267,35.0
267,58,35.0
605,634,10.0
634,605,10.0
1216,1784,8.0
1784,1216,8.0
376,958,45.0
958,376,45.0
1359,1485,8.0
1485,1359,8.0
92,285,17.0
285,92,17.0
145,945,20.0
945,145,20.0
184,272,6.0
272,184,6.0
1212,1401,48.0
1401,1212,48.0
1214,1332,10.0
1332,1214,10.0
196,374,7.0
374,196,7.0
267,867,11.0
867,267,11.0
420,866,9.0
866,420,9.0
201,691,9.0
691,201,9.0
576,605,13.0
605,576,13.0
176,603,24.0
603,176,24.0
285,448,15.0
448,285,15.0
179,199,31.0
199,179,31.0
181,938,7.0
938,181,7.0
201,869,21.0
869,201,21.0
243,245,9.0
245,243,9.0
859,927,53.0
927,859,53.0
480,492,9.0
492,480,9.0
454,605,12.0
605,454,12.0
279,777,27.0
777,279,27.0
706,771,49.0
771,706,49.0
245,502,16.0
502,245,16.0
306,921,7.0
921,306,7.0
343,941,57.0
941,343,57.0
21,232,6.0
232,21,6.0
47,424,8.0
424,47,8.0
488,601,13.0
601,488,13.0
194,791,6.0
791,194,6.0
1232,1295,34.0
1295,1232,34.0
241,424,10.0
424,241,10.0
116,390,56.0
390,116,56.0
184,504,7.0
504,184,7.0
194,253,7.0
253,194,7.0
1214,1594,10.0
1594,1214,10.0
466,958,11.0
958,466,11.0
1204,1423,13.0
1423,1204,13.0
194,826,14.0
826,194,14.0
179,272,8.0
272,179,8.0
220,420,30.0
420,220,30.0
622,769,12.0
769,622,12.0
605,640,7.0
640,605,7.0
622,624,43.0
624,622,43.0
502,642,8.0
642,502,8.0
176,254,34.0
254,176,34.0
14,58,48.0
58,14,48.0
176,765,17.0
765,176,17.0
190,272,25.0
272,190,25.0
200,480,44.0
480,200,44.0
1228,1894,8.0
1894,1228,8.0
89,200,12.0
200,89,12.0
176,335,14.0
335,176,14.0
181,390,25.0
390,181,25.0
1332,1412,35.0
1412,1332,35.0
80,200,17.0
200,80,17.0
116,213,6.0
213,116,6.0
475,677,9.0
677,475,9.0
214,784,12.0
784,214,12.0
177,527,23.0
527,177,23.0
211,791,7.0
791,211,7.0
258,267,16.0
267,258,16.0
448,450,8.0
450,448,8.0
79,311,37.0
311,79,37.0
388,453,37.0
453,388,37.0
1324,1828,16.0
1828,1324,16.0
276,533,21.0
533,276,21.0
211,492,9.0
492,211,9.0
356,765,25.0
765,356,25.0
185,267,10.0
267,185,10.0
185,382,47.0
382,185,47.0
200,285,33.0
285,200,33.0
1324,1332,29.0
1332,1324,29.0
267,533,8.0
533,267,8.0
1067,1201,16.0
1201,1067,16.0
256,267,47.0
267,256,47.0
4,47,27.0
47,4,27.0
209,356,16.0
356,209,16.0
256,276,17.0
276,256,17.0
465,486,25.0
486,465,25.0
443,954,16.0
954,443,16.0
14,276,14.0
276,14,14.0
533,867,6.0
867,533,6.0
156,694,34.0
694,156,34.0
480,706,8.0
706,480,8.0
38,420,6.0
420,38,6.0
605,874,36.0
874,605,36.0
279,290,28.0
290,279,28.0
134,453,47.0
453,134,47.0
605,694,40.0
694,605,40.0
80,92,7.0
92,80,7.0
407,429,13.0
429,407,13.0
605,658,59.0
658,605,59.0
346,871,6.0
871,346,6.0
14,335,32.0
335,14,32.0
269,382,35.0
382,269,35.0
89,706,15.0
706,89,15.0
28,477,48.0
477,28,48.0
335,356,57.0
356,335,57.0
211,496,13.0
496,211,13.0
1345,1805,8.0
1805,1345,8.0
184,226,53.0
226,184,53.0
240,346,10.0
346,240,10.0
58,765,30.0
765,58,30.0
513,958,25.0
958,513,25.0
117,374,20.0
374,117,20.0
119,653,8.0
653,119,8.0
132,545,7.0
545,132,7.0
119,545,9.0
545,119,9.0
122,545,10.0
545,122,10.0
70,122,53.0
122,70,53.0
70,119,29.0
119,70,29.0
275,653,35.0
653,275,35.0
55,272,48.0
272,55,48.0
132,275,26.0
275,132,26.0
106,779,6.0
779,106,6.0
255,653,17.0
653,255,17.0
132,649,40.0
649,132,40.0
61,544,27.0
544,61,27.0
38,201,44.0
201,38,44.0
196,240,21.0
240,196,21.0
117,240,18.0
240,117,18.0
232,601,7.0
601,232,7.0
265,778,6.0
778,265,6.0
39,240,9.0
240,39,9.0
322,492,18.0
492,322,18.0
39,205,7.0
205,39,7.0
488,706,28.0
706,488,28.0
275,649,38.0
649,275,38.0
255,649,17.0
649,255,17.0
61,312,19.0
312,61,19.0
172,285,15.0
285,172,15.0
172,448,13.0
448,172,13.0
122,649,30.0
649,122,30.0
232,751,31.0
751,232,31.0
202,779,42.0
779,202,42.0
655,958,24.0
958,655,24.0
145,400,17.0
400,145,17.0
21,200,43.0
200,21,43.0
200,492,12.0
492,200,12.0
80,448,16.0
448,80,16.0
15,80,21.0
80,15,21.0
80,480,8.0
480,80,8.0
242,285,13.0
285,242,13.0
1336,1366,13.0
1366,1336,13.0
120,448,11.0
448,120,11.0
210,450,9.0
450,210,9.0
194,211,25.0
211,194,25.0
194,242,41.0
242,194,41.0
172,413,11.0
413,172,11.0
448,826,10.0
826,448,10.0
232,845,9.0
845,232,9.0
132,425,18.0
425,132,18.0
80,845,9.0
845,80,9.0
80,211,6.0
211,80,6.0
70,649,22.0
649,70,22.0
87,450,42.0
450,87,42.0
453,496,52.0
496,453,52.0
87,92,15.0
92,87,15.0
322,496,34.0
496,322,34.0
413,448,16.0
448,413,16.0
492,601,20.0
601,492,20.0
210,743,52.0
743,210,52.0
211,232,9.0
232,211,9.0
285,322,22.0
322,285,22.0
285,845,14.0
845,285,14.0
448,601,12.0
601,448,12.0
210,706,40.0
706,210,40.0
89,601,35.0
601,89,35.0
58,209,19.0
209,58,19.0
15,826,53.0
826,15,53.0
45,480,6.0
480,45,6.0
520,576,42.0
576,520,42.0
624,797,6.0
797,624,6.0
176,267,10.0
267,176,10.0
201,640,6.0
640,201,6.0
454,642,8.0
642,454,8.0
605,869,15.0
869,605,15.0
220,869,9.0
869,220,9.0
38,658,36.0
658,38,36.0
498,627,58.0
627,498,58.0
201,605,9.0
605,201,9.0
38,502,8.0
502,38,8.0
502,634,17.0
634,502,17.0
642,658,11.0
658,642,11.0
201,658,7.0
658,201,7.0
275,425,20.0
425,275,20.0
14,256,21.0
256,14,21.0
45,285,17.0
285,45,17.0
39,626,16.0
626,39,16.0
170,196,7.0
196,170,7.0
15,448,11.0
448,15,11.0
15,71,9.0
71,15,9.0
28,372,16.0
372,28,16.0
3,28,27.0
28,3,27.0
494,939,42.0
939,494,42.0
106,778,25.0
778,106,25.0
119,778,9.0
778,119,9.0
45,743,10.0
743,45,10.0
147,720,8.0
720,147,8.0
106,199,6.0
199,106,6.0
199,202,18.0
202,199,18.0
111,859,18.0
859,111,18.0
255,447,53.0
447,255,53.0
1345,1401,20.0
1401,1345,20.0
46,196,46.0
196,46,46.0
425,447,17.0
447,425,17.0
132,653,7.0
653,132,7.0
199,778,11.0
778,199,11.0
1332,1894,49.0
1894,1332,49.0
199,255,16.0
255,199,16.0
1295,1342,28.0
1342,1295,28.0
1204,1212,6.0
1212,1204,6.0
1332,1342,7.0
1342,1332,7.0
1342,1512,33.0
1512,1342,33.0
101,447,26.0
447,101,26.0
119,240,28.0
240,119,28.0
184,441,38.0
441,184,38.0
20,290,40.0
290,20,40.0
119,272,15.0
272,119,15.0
353,653,40.0
653,353,40.0
165,498,21.0
498,165,21.0
20,279,15.0
279,20,15.0
125,624,7.0
624,125,7.0
124,674,33.0
674,124,33.0
441,471,8.0
471,441,8.0
3,991,6.0
991,3,6.0
1214,1295,31.0
1295,1214,31.0
61,504,24.0
504,61,24.0
279,638,48.0
638,279,48.0
147,991,8.0
991,147,8.0
471,674,13.0
674,471,13.0
1201,1212,15.0
1212,1201,15.0
184,471,7.0
471,184,7.0
376,1485,6.0
1485,376,6.0
65,72,33.0
72,65,33.0
85,214,23.0
214,85,23.0
290,513,15.0
513,290,15.0
15,232,7.0
232,15,7.0
333,909,9.0
909,333,9.0
883,939,28.0
939,883,28.0
4,624,10.0
624,4,10.0
92,200,11.0
200,92,11.0
325,624,45.0
624,325,45.0
125,248,29.0
248,125,29.0
177,202,18.0
202,177,18.0
196,268,16.0
268,196,16.0
202,984,7.0
984,202,7.0
277,438,15.0
438,277,15.0
177,545,17.0
545,177,17.0
277,1894,34.0
1894,277,34.0
65,954,32.0
954,65,32.0
92,480,9.0
480,92,9.0
190,214,18.0
214,190,18.0
1345,1512,26.0
1512,1345,26.0
1423,1485,10.0
1485,1423,10.0
65,677,35.0
677,65,35.0
